112 2 66 29 11 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,3,10;3,11,12;4,9,13;4,14,15;5,7,16;5,17,18;6,19,20;6,21,22;7,20,21;8,23,24;8,25,26;9,24,26;10,11,27;10,12,28
113 2 67 29 11 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,3,10;3,11,12;4,9,13;4,14,15;5,7,16;5,17,18;6,19,20;6,21,22;7,20,22;8,23,24;8,25,26;9,23,25;10,11,27;10,12,28
114 2 68 29 11 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,3,10;3,11,12;4,9,13;4,14,15;5,7,16;5,17,18;6,19,20;6,21,22;7,20,22;8,23,24;8,25,26;9,23,26;10,11,27;10,12,28
115 2 69 29 11 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,3,10;3,11,12;4,9,13;4,14,15;5,7,16;5,17,18;6,19,20;6,21,22;7,20,22;8,23,24;8,25,26;9,24,25;10,11,27;10,12,28
116 2 70 29 11 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,3,10;3,11,12;4,9,13;4,14,15;5,7,16;5,17,18;6,19,20;6,21,22;7,20,22;8,23,24;8,25,26;9,24,26;10,11,27;10,12,28
117 2 71 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,17,19;8,25,26;9,25,27;9,26,28
118 2 72 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,17,20;8,25,26;9,25,27;9,26,28
119 2 73 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,17,25;8,18,26;9,19,27;9,20,28
120 2 74 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,18,19;8,25,26;9,25,27;9,26,28
121 2 75 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,18,20;8,25,26;9,25,27;9,26,28
122 2 76 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,19,25;8,20,26;9,17,27;9,18,28
123 2 77 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,17,19;9,25,27
124 2 78 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,17,19;9,25,28
125 2 79 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,17,19;9,26,27
126 2 80 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,17,19;9,26,28
127 2 81 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,17,20;9,25,27
128 2 82 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,17,20;9,25,28
129 2 83 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,17,20;9,26,27
130 2 84 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,17,20;9,26,28
131 2 85 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,18,19;9,25,27
132 2 86 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,18,19;9,25,28
133 2 87 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,18,19;9,26,27
134 2 88 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,18,19;9,26,28
135 2 89 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,18,20;9,25,27
136 2 90 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,18,20;9,25,28
137 2 91 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,18,20;9,26,27
138 2 92 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,6,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;7,21,23;7,22,24;8,25,26;8,27,28;9,18,20;9,26,28
139 2 93 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,17,19;8,25,26;9,25,27;9,26,28
140 2 94 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,17,20;8,25,26;9,25,27;9,26,28
141 2 95 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,17,25;8,18,26;9,19,27;9,20,28
142 2 96 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,18,19;8,25,26;9,25,27;9,26,28
143 2 97 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,18,20;8,25,26;9,25,27;9,26,28
144 2 98 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,19,25;8,20,26;9,17,27;9,18,28
145 2 99 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,17,19;9,25,27
146 2 100 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,17,19;9,25,28
147 2 101 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,17,19;9,26,27
148 2 102 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,17,19;9,26,28
149 2 103 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,17,20;9,25,27
150 2 104 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,17,20;9,25,28
151 2 105 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,17,20;9,26,27
152 2 106 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,17,20;9,26,28
153 2 107 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,18,19;9,25,27
154 2 108 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,18,19;9,25,28
155 2 109 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,18,19;9,26,27
156 2 110 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,18,19;9,26,28
157 2 111 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,18,20;9,25,27
158 2 112 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,18,20;9,25,28
159 2 113 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,18,20;9,26,27
160 2 114 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,23;8,25,26;8,27,28;9,18,20;9,26,28
161 2 115 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,17,19;8,25,26;9,25,27;9,26,28
162 2 116 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,17,20;8,25,26;9,25,27;9,26,28
163 2 117 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,17,25;8,18,26;9,19,27;9,20,28
164 2 118 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,18,19;8,25,26;9,25,27;9,26,28
165 2 119 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,18,20;8,25,26;9,25,27;9,26,28
166 2 120 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,19,25;8,20,26;9,17,27;9,18,28
167 2 121 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,17,19;9,25,27
168 2 122 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,17,19;9,25,28
169 2 123 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,17,19;9,26,27
170 2 124 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,17,19;9,26,28
171 2 125 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,17,20;9,25,27
172 2 126 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,17,20;9,25,28
173 2 127 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,17,20;9,26,27
174 2 128 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,17,20;9,26,28
175 2 129 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,18,19;9,25,27
176 2 130 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,18,19;9,25,28
177 2 131 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,18,19;9,26,27
178 2 132 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,18,19;9,26,28
179 2 133 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,18,20;9,25,27
180 2 134 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,18,20;9,25,28
181 2 135 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,18,20;9,26,27
182 2 136 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,21,24;8,25,26;8,27,28;9,18,20;9,26,28
183 2 137 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,17,19;8,25,26;9,25,27;9,26,28
184 2 138 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,17,20;8,25,26;9,25,27;9,26,28
185 2 139 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,17,25;8,18,26;9,19,27;9,20,28
186 2 140 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,18,19;8,25,26;9,25,27;9,26,28
187 2 141 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,18,20;8,25,26;9,25,27;9,26,28
188 2 142 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,19,25;8,20,26;9,17,27;9,18,28
189 2 143 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,17,19;9,25,27
190 2 144 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,17,19;9,25,28
191 2 145 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,17,19;9,26,27
192 2 146 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,17,19;9,26,28
193 2 147 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,17,20;9,25,27
194 2 148 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,17,20;9,25,28
195 2 149 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,17,20;9,26,27
196 2 150 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,17,20;9,26,28
197 2 151 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,18,19;9,25,27
198 2 152 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,18,19;9,25,28
199 2 153 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,18,19;9,26,27
200 2 154 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,18,19;9,26,28
201 2 155 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,18,20;9,25,27
202 2 156 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,18,20;9,25,28
203 2 157 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,18,20;9,26,27
204 2 158 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,23;8,25,26;8,27,28;9,18,20;9,26,28
205 2 159 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,17,19;8,25,26;9,25,27;9,26,28
206 2 160 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,17,20;8,25,26;9,25,27;9,26,28
207 2 161 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,17,25;8,18,26;9,19,27;9,20,28
208 2 162 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,18,19;8,25,26;9,25,27;9,26,28
209 2 163 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,18,20;8,25,26;9,25,27;9,26,28
210 2 164 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,19,25;8,20,26;9,17,27;9,18,28
211 2 165 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,17,19;9,25,27
212 2 166 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,17,19;9,25,28
213 2 167 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,17,19;9,26,27
214 2 168 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,17,19;9,26,28
215 2 169 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,17,20;9,25,27
216 2 170 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,17,20;9,25,28
217 2 171 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,17,20;9,26,27
218 2 172 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,17,20;9,26,28
219 2 173 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,18,19;9,25,27
220 2 174 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,18,19;9,25,28
221 2 175 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,18,19;9,26,27
222 2 176 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,18,19;9,26,28
223 2 177 29 10 0,1,3;1,2,4;0,2,5;0,6,7;1,8,9;2,10,11;3,7,12;3,13,14;4,10,15;4,11,16;5,17,18;5,19,20;6,21,22;6,23,24;7,22,24;8,25,26;8,27,28;9,18,20;9,25,27
